Dim_06_id,value_dim06
Dim_06_164,5079386.88
Dim_06_165,5110100.82
Dim_06_166,5140814.76
Dim_06_167,5171528.7
Dim_06_168,5202242.64
Dim_06_169,5232956.58
Dim_06_170,5263670.52
Dim_06_171,5294384.46
Dim_06_172,5325098.4
Dim_06_173,5355812.35
Dim_06_174,5386526.29
Dim_06_175,5417240.23
Dim_06_176,5447954.17
Dim_06_177,5478668.11
Dim_06_178,5509382.05
Dim_06_179,5540095.99
Dim_06_180,5570809.93
Dim_06_181,5601523.87
Dim_06_182,5632237.81
Dim_06_183,5662951.75
Dim_06_184,5693665.69
Dim_06_185,5724379.63
Dim_06_186,5755093.57
Dim_06_187,5785807.51
Dim_06_188,5816521.45
Dim_06_189,5847235.39
Dim_06_190,5877949.33
Dim_06_191,5908663.27
Dim_06_192,5939377.21
Dim_06_193,5970091.15
Dim_06_194,6000805.1
Dim_06_195,6031519.04
Dim_06_196,6062232.98
Dim_06_197,6092946.92
Dim_06_198,6123660.86
Dim_06_199,6154374.8
Dim_06_200,6185088.74
Dim_06_201,6215802.68
Dim_06_202,6246516.62
Dim_06_203,6277230.56
Dim_06_204,6307944.5
Dim_06_205,6338658.44
Dim_06_206,6369372.38
Dim_06_207,6400086.32
Dim_06_208,6430800.26
Dim_06_209,6461514.2
Dim_06_210,6492228.14
Dim_06_211,6522942.08
Dim_06_212,6553656.02
Dim_06_213,6584369.96
Dim_06_214,6615083.9
Dim_06_215,6645797.85
Dim_06_216,6676511.79
Dim_06_217,6707225.73
Dim_06_218,6737939.67
Dim_06_219,6768653.61
Dim_06_220,6799367.55
Dim_06_221,6830081.49
Dim_06_222,6860795.43
Dim_06_223,6891509.37
Dim_06_224,6922223.31
Dim_06_225,6952937.25
Dim_06_226,6983651.19
Dim_06_227,7014365.13
Dim_06_228,7045079.07
Dim_06_229,7075793.01
Dim_06_230,7106506.95
Dim_06_231,7137220.89
Dim_06_232,7167934.83
Dim_06_233,7198648.77
Dim_06_234,7229362.71
Dim_06_235,7260076.65
Dim_06_236,7290790.6
Dim_06_237,7321504.54
Dim_06_238,7352218.48
Dim_06_239,7382932.42
Dim_06_240,7413646.36
Dim_06_241,7444360.3
Dim_06_242,7475074.24
Dim_06_243,7505788.18
Dim_06_244,7536502.12
Dim_06_245,7567216.06
Dim_06_246,7597930
Dim_06_247,7628643.94
Dim_06_248,7659357.88
Dim_06_249,7690071.82
Dim_06_250,7720785.76
Dim_06_251,7751499.7
Dim_06_252,7782213.64
Dim_06_253,7812927.58
Dim_06_254,7843641.52
Dim_06_255,7874355.46
Dim_06_256,7905069.4
Dim_06_257,7935783.35
Dim_06_258,7966497.29
Dim_06_259,7997211.23
Dim_06_260,8027925.17
Dim_06_261,8058639.11
Dim_06_262,8089353.05
Dim_06_263,8120066.99
Dim_06_264,8150780.93
Dim_06_265,8181494.87
Dim_06_266,8212208.81
Dim_06_267,8242922.75
Dim_06_268,8273636.69
Dim_06_269,8304350.63
Dim_06_270,8335064.57
Dim_06_271,8365778.51
Dim_06_272,8396492.45
Dim_06_273,8427206.39
Dim_06_274,8457920.33
Dim_06_275,8488634.27
Dim_06_276,8519348.21
Dim_06_277,8550062.15
Dim_06_278,8580776.1
Dim_06_279,8611490.04
Dim_06_280,8642203.98
Dim_06_281,8672917.92
Dim_06_282,8703631.86
Dim_06_283,8734345.8
Dim_06_284,8765059.74
Dim_06_285,8795773.68
Dim_06_286,8826487.62
Dim_06_287,8857201.56
Dim_06_288,8887915.5
Dim_06_289,8918629.44
Dim_06_290,8949343.38
Dim_06_291,8980057.32
Dim_06_292,9010771.26
Dim_06_293,9041485.2
Dim_06_294,9072199.14
Dim_06_295,9102913.08
Dim_06_296,9133627.02
Dim_06_297,9164340.96
Dim_06_298,9195054.9
Dim_06_299,9225768.85
Dim_06_300,9256482.79
Dim_06_301,9287196.73
Dim_06_302,9317910.67
Dim_06_303,9348624.61
Dim_06_304,9379338.55
Dim_06_305,9410052.49
Dim_06_306,9440766.43
Dim_06_307,9471480.37
Dim_06_308,9502194.31
Dim_06_309,9532908.25
Dim_06_310,9563622.19
Dim_06_311,9594336.13
Dim_06_312,9625050.07
Dim_06_313,9655764.01
Dim_06_314,9686477.95
Dim_06_315,9717191.89
Dim_06_316,9747905.83
Dim_06_317,9778619.77
Dim_06_318,9809333.71
Dim_06_319,9840047.65
Dim_06_320,9870761.6
Dim_06_321,9901475.54
Dim_06_322,9932189.48
Dim_06_323,9962903.42
Dim_06_324,9993617.36
Dim_06_325,10024331.3
Dim_06_326,10055045.24
Dim_06_327,10085759.18
Dim_06_328,10116473.12
Dim_06_329,10147187.06
Dim_06_330,10177901
Dim_06_331,10208614.94
Dim_06_332,10239328.88
Dim_06_333,10270042.82
Dim_06_334,10300756.76
Dim_06_335,10331470.7
Dim_06_336,10362184.64
Dim_06_337,10392898.58
Dim_06_338,10423612.52
Dim_06_339,10454326.46
Dim_06_340,10485040.4
Dim_06_341,10515754.35
Dim_06_342,10546468.29
Dim_06_343,10577182.23
Dim_06_344,10607896.17
Dim_06_345,10638610.11
Dim_06_346,10669324.05
Dim_06_347,10700037.99
Dim_06_348,10730751.93
Dim_06_349,10761465.87
Dim_06_350,10792179.81
Dim_06_351,10822893.75
Dim_06_352,10853607.69
Dim_06_353,10884321.63
Dim_06_354,10915035.57
Dim_06_355,10945749.51
Dim_06_356,10976463.45
Dim_06_357,11007177.39
Dim_06_358,11037891.33
Dim_06_359,11068605.27
Dim_06_360,11099319.21
Dim_06_361,11130033.15
Dim_06_362,11160747.1
Dim_06_363,11191461.04
Dim_06_364,11222174.98
Dim_06_365,11252888.92
Dim_06_366,11283602.86
Dim_06_367,11314316.8
Dim_06_368,11345030.74
Dim_06_369,11375744.68
Dim_06_370,11406458.62
Dim_06_371,11437172.56
Dim_06_372,11467886.5
Dim_06_373,11498600.44
Dim_06_374,11529314.38
Dim_06_375,11560028.32
Dim_06_376,11590742.26
Dim_06_377,11621456.2
Dim_06_378,11652170.14
Dim_06_379,11682884.08
Dim_06_380,11713598.02
Dim_06_381,11744311.96
Dim_06_382,11775025.9
Dim_06_383,11805739.85
Dim_06_384,11836453.79
Dim_06_385,11867167.73
Dim_06_386,11897881.67
Dim_06_387,11928595.61
Dim_06_388,11959309.55
Dim_06_389,11990023.49
Dim_06_390,12020737.43
Dim_06_391,12051451.37
Dim_06_392,12082165.31
Dim_06_393,12112879.25
Dim_06_394,12143593.19
Dim_06_395,12174307.13
Dim_06_396,12205021.07
Dim_06_397,12235735.01
Dim_06_398,12266448.95
Dim_06_399,12297162.89
Dim_06_400,12327876.83
Dim_06_401,12358590.77
Dim_06_402,12389304.71
Dim_06_403,12420018.65
Dim_06_404,12450732.6
Dim_06_405,12481446.54
Dim_06_406,12512160.48
Dim_06_407,12542874.42
Dim_06_408,12573588.36
Dim_06_409,12604302.3
Dim_06_410,12635016.24
Dim_06_411,12665730.18
Dim_06_412,12696444.12
Dim_06_413,12727158.06
Dim_06_414,12757872
Dim_06_415,12788585.94
Dim_06_416,12819299.88
Dim_06_417,12850013.82
Dim_06_418,12880727.76
Dim_06_419,12911441.7
Dim_06_420,12942155.64
Dim_06_421,12972869.58
Dim_06_422,13003583.52
Dim_06_423,13034297.46
Dim_06_424,13065011.4
Dim_06_425,13095725.35
Dim_06_426,13126439.29
Dim_06_427,13157153.23
Dim_06_428,13187867.17
Dim_06_429,13218581.11
Dim_06_430,13249295.05
Dim_06_431,13280008.99
Dim_06_432,13310722.93
Dim_06_433,13341436.87
Dim_06_434,13372150.81
Dim_06_435,13402864.75
Dim_06_436,13433578.69
Dim_06_437,13464292.63
Dim_06_438,13495006.57
Dim_06_439,13525720.51
Dim_06_440,13556434.45
Dim_06_441,13587148.39
Dim_06_442,13617862.33
Dim_06_443,13648576.27
Dim_06_444,13679290.21
Dim_06_445,13710004.15
Dim_06_446,13740718.1
Dim_06_447,13771432.04
Dim_06_448,13802145.98
Dim_06_449,13832859.92
Dim_06_450,13863573.86
Dim_06_451,13894287.8
Dim_06_452,13925001.74
Dim_06_453,13955715.68
Dim_06_454,13986429.62
Dim_06_455,14017143.56
Dim_06_456,14047857.5
Dim_06_457,14078571.44
Dim_06_458,14109285.38
Dim_06_459,14139999.32
Dim_06_460,14170713.26
Dim_06_461,14201427.2
Dim_06_462,14232141.14
Dim_06_463,14262855.08
Dim_06_464,14293569.02
Dim_06_465,14324282.96
Dim_06_466,14354996.9
Dim_06_467,14385710.85
Dim_06_468,14416424.79
Dim_06_469,14447138.73
Dim_06_470,14477852.67
Dim_06_471,14508566.61
Dim_06_472,14539280.55
Dim_06_473,14569994.49
Dim_06_474,14600708.43
Dim_06_475,14631422.37
Dim_06_476,14662136.31
Dim_06_477,14692850.25
Dim_06_478,14723564.19
Dim_06_479,14754278.13
Dim_06_480,14784992.07
Dim_06_481,14815706.01
Dim_06_482,14846419.95
Dim_06_483,14877133.89
Dim_06_484,14907847.83
Dim_06_485,14938561.77
Dim_06_486,14969275.71
Dim_06_487,14999989.65
Dim_06_488,15030703.6
Dim_06_489,15061417.54
Dim_06_490,15092131.48
Dim_06_491,15122845.42
Dim_06_492,15153559.36
Dim_06_493,15184273.3
Dim_06_494,15214987.24
Dim_06_495,15245701.18
Dim_06_496,15276415.12
Dim_06_497,15307129.06
Dim_06_498,15337843
Dim_06_499,15368556.94
Dim_06_500,15399270.88
Dim_06_501,15429984.82
Dim_06_502,15460698.76
Dim_06_503,15491412.7
Dim_06_504,15522126.64
Dim_06_505,15552840.58
Dim_06_506,15583554.52
Dim_06_507,15614268.46
Dim_06_508,15644982.4
Dim_06_509,15675696.35
Dim_06_510,15706410.29
Dim_06_511,15737124.23
Dim_06_512,15767838.17
Dim_06_513,15798552.11
Dim_06_514,15829266.05
Dim_06_515,15859979.99
Dim_06_516,15890693.93
Dim_06_517,15921407.87
Dim_06_518,15952121.81
Dim_06_519,15982835.75
Dim_06_520,16013549.69
Dim_06_521,16044263.63
Dim_06_522,16074977.57
Dim_06_523,16105691.51
Dim_06_524,16136405.45
Dim_06_525,16167119.39
Dim_06_526,16197833.33
Dim_06_527,16228547.27
Dim_06_528,16259261.21
Dim_06_529,16289975.15
Dim_06_530,16320689.1
Dim_06_531,16351403.04
Dim_06_532,16382116.98
Dim_06_533,16412830.92
Dim_06_534,16443544.86
Dim_06_535,16474258.8
Dim_06_536,16504972.74
Dim_06_537,16535686.68
Dim_06_538,16566400.62
Dim_06_539,16597114.56
Dim_06_540,16627828.5
Dim_06_541,16658542.44
Dim_06_542,16689256.38
Dim_06_543,16719970.32
Dim_06_544,16750684.26
Dim_06_545,16781398.2
Dim_06_546,16812112.14
Dim_06_547,16842826.08
Dim_06_548,16873540.02
Dim_06_549,16904253.96
Dim_06_550,16934967.9
Dim_06_551,16965681.85
Dim_06_552,16996395.79
Dim_06_553,17027109.73
Dim_06_554,17057823.67
Dim_06_555,17088537.61
Dim_06_556,17119251.55
Dim_06_557,17149965.49
Dim_06_558,17180679.43
Dim_06_559,17211393.37
Dim_06_560,17242107.31
Dim_06_561,17272821.25
Dim_06_562,17303535.19
Dim_06_563,17334249.13
Dim_06_564,17364963.07
Dim_06_565,17395677.01
Dim_06_566,17426390.95
Dim_06_567,17457104.89
Dim_06_568,17487818.83
Dim_06_569,17518532.77
Dim_06_570,17549246.71
Dim_06_571,17579960.65
Dim_06_572,17610674.6
Dim_06_573,17641388.54
Dim_06_574,17672102.48
Dim_06_575,17702816.42
Dim_06_576,17733530.36
Dim_06_577,17764244.3
Dim_06_578,17794958.24
Dim_06_579,17825672.18
Dim_06_580,17856386.12
Dim_06_581,17887100.06
Dim_06_582,17917814
Dim_06_583,17948527.94
Dim_06_584,17979241.88
Dim_06_585,18009955.82
Dim_06_586,18040669.76
Dim_06_587,18071383.7
Dim_06_588,18102097.64
Dim_06_589,18132811.58
Dim_06_590,18163525.52
Dim_06_591,18194239.46
Dim_06_592,18224953.4
Dim_06_593,18255667.35
Dim_06_594,18286381.29
Dim_06_595,18317095.23
Dim_06_596,18347809.17
Dim_06_597,18378523.11
Dim_06_598,18409237.05
Dim_06_599,18439950.99
Dim_06_600,18470664.93
Dim_06_601,18501378.87
Dim_06_602,18532092.81
Dim_06_603,18562806.75
Dim_06_604,18593520.69
Dim_06_605,18624234.63
Dim_06_606,18654948.57
Dim_06_607,18685662.51
Dim_06_608,18716376.45
Dim_06_609,18747090.39
Dim_06_610,18777804.33
Dim_06_611,18808518.27
Dim_06_612,18839232.21
Dim_06_613,18869946.15
Dim_06_614,18900660.1
Dim_06_615,18931374.04
Dim_06_616,18962087.98
Dim_06_617,18992801.92
Dim_06_618,19023515.86
Dim_06_619,19054229.8
Dim_06_620,19084943.74
Dim_06_621,19115657.68
Dim_06_622,19146371.62
Dim_06_623,19177085.56
Dim_06_624,19207799.5
Dim_06_625,19238513.44
Dim_06_626,19269227.38
Dim_06_627,19299941.32
Dim_06_628,19330655.26
Dim_06_629,19361369.2
Dim_06_630,19392083.14
Dim_06_631,19422797.08
Dim_06_632,19453511.02
Dim_06_633,19484224.96
Dim_06_634,19514938.9
Dim_06_635,19545652.85
Dim_06_636,19576366.79
Dim_06_637,19607080.73
Dim_06_638,19637794.67
Dim_06_639,19668508.61
Dim_06_640,19699222.55
Dim_06_641,19729936.49
Dim_06_642,19760650.43
Dim_06_643,19791364.37
Dim_06_644,19822078.31
Dim_06_645,19852792.25
Dim_06_646,19883506.19
Dim_06_647,19914220.13
Dim_06_648,19944934.07
Dim_06_649,19975648.01
Dim_06_650,20006361.95
Dim_06_651,20037075.89
Dim_06_652,20067789.83
Dim_06_653,20098503.77
Dim_06_654,20129217.71
Dim_06_655,20159931.65
Dim_06_656,20190645.6
Dim_06_657,20221359.54
Dim_06_658,20252073.48
Dim_06_659,20282787.42
Dim_06_660,20313501.36
Dim_06_661,20344215.3
Dim_06_662,20374929.24
Dim_06_663,20405643.18
Dim_06_664,20436357.12
Dim_06_665,20467071.06
Dim_06_666,20497785
Dim_06_667,20528498.94
Dim_06_668,20559212.88
Dim_06_669,20589926.82
Dim_06_670,20620640.76
Dim_06_671,20651354.7
Dim_06_672,20682068.64
Dim_06_673,20712782.58
Dim_06_674,20743496.52
Dim_06_675,20774210.46
Dim_06_676,20804924.4
Dim_06_677,20835638.35
Dim_06_678,20866352.29
Dim_06_679,20897066.23
Dim_06_680,20927780.17
Dim_06_681,20958494.11
Dim_06_682,20989208.05
Dim_06_683,21019921.99
Dim_06_684,21050635.93
Dim_06_685,21081349.87
Dim_06_686,21112063.81
Dim_06_687,21142777.75
Dim_06_688,21173491.69
Dim_06_689,21204205.63
Dim_06_690,21234919.57
Dim_06_691,21265633.51
Dim_06_692,21296347.45
Dim_06_693,21327061.39
Dim_06_694,21357775.33
Dim_06_695,21388489.27
Dim_06_696,21419203.21
Dim_06_697,21449917.15
Dim_06_698,21480631.1
Dim_06_699,21511345.04
Dim_06_700,21542058.98
Dim_06_701,21572772.92
Dim_06_702,21603486.86
Dim_06_703,21634200.8
Dim_06_704,21664914.74
Dim_06_705,21695628.68
Dim_06_706,21726342.62
Dim_06_707,21757056.56
Dim_06_708,21787770.5
Dim_06_709,21818484.44
Dim_06_710,21849198.38
Dim_06_711,21879912.32
Dim_06_712,21910626.26
Dim_06_713,21941340.2
Dim_06_714,21972054.14
Dim_06_715,22002768.08
Dim_06_716,22033482.02
Dim_06_717,22064195.96
Dim_06_718,22094909.9
Dim_06_719,22125623.85
Dim_06_720,22156337.79
Dim_06_721,22187051.73
Dim_06_722,22217765.67
Dim_06_723,22248479.61
Dim_06_724,22279193.55
Dim_06_725,22309907.49
Dim_06_726,22340621.43
Dim_06_727,22371335.37
Dim_06_728,22402049.31
Dim_06_729,22432763.25
Dim_06_730,22463477.19
Dim_06_731,22494191.13
Dim_06_732,22524905.07
Dim_06_733,22555619.01
Dim_06_734,22586332.95
Dim_06_735,22617046.89
Dim_06_736,22647760.83
Dim_06_737,22678474.77
Dim_06_738,22709188.71
Dim_06_739,22739902.65
Dim_06_740,22770616.6
Dim_06_741,22801330.54
Dim_06_742,22832044.48
Dim_06_743,22862758.42
Dim_06_744,22893472.36
Dim_06_745,22924186.3
Dim_06_746,22954900.24
Dim_06_747,22985614.18
Dim_06_748,23016328.12
Dim_06_749,23047042.06
Dim_06_750,23077756
Dim_06_751,23108469.94
Dim_06_752,23139183.88
Dim_06_753,23169897.82
Dim_06_754,23200611.76
Dim_06_755,23231325.7
Dim_06_756,23262039.64
Dim_06_757,23292753.58
Dim_06_758,23323467.52
Dim_06_759,23354181.46
Dim_06_760,23384895.4
Dim_06_761,23415609.35
Dim_06_762,23446323.29
Dim_06_763,23477037.23
Dim_06_764,23507751.17
Dim_06_765,23538465.11
Dim_06_766,23569179.05
Dim_06_767,23599892.99
Dim_06_768,23630606.93
Dim_06_769,23661320.87
Dim_06_770,23692034.81
Dim_06_771,23722748.75
Dim_06_772,23753462.69
Dim_06_773,23784176.63
Dim_06_774,23814890.57
Dim_06_775,23845604.51
Dim_06_776,23876318.45
Dim_06_777,23907032.39
Dim_06_778,23937746.33
Dim_06_779,23968460.27
Dim_06_780,23999174.21
Dim_06_781,24029888.15
Dim_06_782,24060602.1
Dim_06_783,24091316.04
Dim_06_784,24122029.98
Dim_06_785,24152743.92
Dim_06_786,24183457.86
Dim_06_787,24214171.8
Dim_06_788,24244885.74
Dim_06_789,24275599.68
Dim_06_790,24306313.62
Dim_06_791,24337027.56
Dim_06_792,24367741.5
Dim_06_793,24398455.44
Dim_06_794,24429169.38
Dim_06_795,24459883.32
Dim_06_796,24490597.26
Dim_06_797,24521311.2
Dim_06_798,24552025.14
Dim_06_799,24582739.08
Dim_06_800,24613453.02
Dim_06_801,24644166.96
Dim_06_802,24674880.9
Dim_06_803,24705594.85
Dim_06_804,24736308.79
Dim_06_805,24767022.73
Dim_06_806,24797736.67
Dim_06_807,24828450.61
Dim_06_808,24859164.55
Dim_06_809,24889878.49
Dim_06_810,24920592.43
Dim_06_811,24951306.37
Dim_06_812,24982020.31
Dim_06_813,25012734.25
Dim_06_814,25043448.19
Dim_06_815,25074162.13
Dim_06_816,25104876.07
Dim_06_817,25135590.01
Dim_06_818,25166303.95
Dim_06_819,25197017.89
Dim_06_820,25227731.83
Dim_06_821,25258445.77
Dim_06_822,25289159.71
Dim_06_823,25319873.65
Dim_06_824,25350587.6
Dim_06_825,25381301.54
Dim_06_826,25412015.48
Dim_06_827,25442729.42
Dim_06_828,25473443.36
Dim_06_829,25504157.3
Dim_06_830,25534871.24
Dim_06_831,25565585.18
Dim_06_832,25596299.12
Dim_06_833,25627013.06
Dim_06_834,25657727
Dim_06_835,25688440.94
Dim_06_836,25719154.88
Dim_06_837,25749868.82
Dim_06_838,25780582.76
Dim_06_839,25811296.7
Dim_06_840,25842010.64
Dim_06_841,25872724.58
Dim_06_842,25903438.52
Dim_06_843,25934152.46
Dim_06_844,25964866.4
Dim_06_845,25995580.35
Dim_06_846,26026294.29
Dim_06_847,26057008.23
Dim_06_848,26087722.17
Dim_06_849,26118436.11
Dim_06_850,26149150.05
Dim_06_851,26179863.99
Dim_06_852,26210577.93
Dim_06_853,26241291.87
Dim_06_854,26272005.81
Dim_06_855,26302719.75
Dim_06_856,26333433.69
Dim_06_857,26364147.63
Dim_06_858,26394861.57
Dim_06_859,26425575.51
Dim_06_860,26456289.45
Dim_06_861,26487003.39
Dim_06_862,26517717.33
Dim_06_863,26548431.27
Dim_06_864,26579145.21
Dim_06_865,26609859.15
Dim_06_866,26640573.1
Dim_06_867,26671287.04
Dim_06_868,26702000.98
Dim_06_869,26732714.92
Dim_06_870,26763428.86
Dim_06_871,26794142.8
Dim_06_872,26824856.74
Dim_06_873,26855570.68
Dim_06_874,26886284.62
Dim_06_875,26916998.56
Dim_06_876,26947712.5
Dim_06_877,26978426.44
Dim_06_878,27009140.38
Dim_06_879,27039854.32
Dim_06_880,27070568.26
Dim_06_881,27101282.2
Dim_06_882,27131996.14
Dim_06_883,27162710.08
Dim_06_884,27193424.02
Dim_06_885,27224137.96
Dim_06_886,27254851.9
Dim_06_887,27285565.85
Dim_06_888,27316279.79
Dim_06_889,27346993.73
Dim_06_890,27377707.67
Dim_06_891,27408421.61
Dim_06_892,27439135.55
Dim_06_893,27469849.49
Dim_06_894,27500563.43
Dim_06_895,27531277.37
Dim_06_896,27561991.31
Dim_06_897,27592705.25
Dim_06_898,27623419.19
Dim_06_899,27654133.13
Dim_06_900,27684847.07
Dim_06_901,27715561.01
Dim_06_902,27746274.95
Dim_06_903,27776988.89
Dim_06_904,27807702.83
Dim_06_905,27838416.77
Dim_06_906,27869130.71
Dim_06_907,27899844.65
Dim_06_908,27930558.6
Dim_06_909,27961272.54
Dim_06_910,27991986.48
Dim_06_911,28022700.42
Dim_06_912,28053414.36
Dim_06_913,28084128.3
Dim_06_914,28114842.24
Dim_06_915,28145556.18
Dim_06_916,28176270.12
Dim_06_917,28206984.06
Dim_06_918,28237698
Dim_06_919,28268411.94
Dim_06_920,28299125.88
Dim_06_921,28329839.82
Dim_06_922,28360553.76
Dim_06_923,28391267.7
Dim_06_924,28421981.64
Dim_06_925,28452695.58
Dim_06_926,28483409.52
Dim_06_927,28514123.46
Dim_06_928,28544837.4
Dim_06_929,28575551.35
Dim_06_930,28606265.29
Dim_06_931,28636979.23
Dim_06_932,28667693.17
Dim_06_933,28698407.11
Dim_06_934,28729121.05
Dim_06_935,28759834.99
Dim_06_936,28790548.93
Dim_06_937,28821262.87
Dim_06_938,28851976.81
Dim_06_939,28882690.75
Dim_06_940,28913404.69
Dim_06_941,28944118.63
Dim_06_942,28974832.57
Dim_06_943,29005546.51
Dim_06_944,29036260.45
Dim_06_945,29066974.39
Dim_06_946,29097688.33
Dim_06_947,29128402.27
Dim_06_948,29159116.21
Dim_06_949,29189830.15
Dim_06_950,29220544.1
Dim_06_951,29251258.04
Dim_06_952,29281971.98
Dim_06_953,29312685.92
Dim_06_954,29343399.86
Dim_06_955,29374113.8
Dim_06_956,29404827.74
Dim_06_957,29435541.68
Dim_06_958,29466255.62
Dim_06_959,29496969.56
Dim_06_960,29527683.5
Dim_06_961,29558397.44
Dim_06_962,29589111.38
Dim_06_963,29619825.32
Dim_06_964,29650539.26
Dim_06_965,29681253.2
Dim_06_966,29711967.14
Dim_06_967,29742681.08
Dim_06_968,29773395.02
Dim_06_969,29804108.96
Dim_06_970,29834822.9
Dim_06_971,29865536.85
Dim_06_972,29896250.79
Dim_06_973,29926964.73
Dim_06_974,29957678.67
Dim_06_975,29988392.61
Dim_06_976,30019106.55
Dim_06_977,30049820.49
Dim_06_978,30080534.43
Dim_06_979,30111248.37
Dim_06_980,30141962.31
Dim_06_981,30172676.25
Dim_06_982,30203390.19
Dim_06_983,30234104.13
Dim_06_984,30264818.07
Dim_06_985,30295532.01
Dim_06_986,30326245.95
Dim_06_987,30356959.89
Dim_06_988,30387673.83
Dim_06_989,30418387.77
Dim_06_990,30449101.71
Dim_06_991,30479815.65
Dim_06_992,30510529.6
Dim_06_993,30541243.54
Dim_06_994,30571957.48
Dim_06_995,30602671.42
Dim_06_996,30633385.36
Dim_06_997,30664099.3
Dim_06_998,30694813.24
Dim_06_999,30725527.18
Dim_06_1000,30756241.12
Dim_06_1001,30786955.06
Dim_06_1002,30817669
