Dim_08_id,value_dim08
Dim_08_1052,32353366.02
Dim_08_1053,32384079.96
Dim_08_1054,32414793.9
Dim_08_1055,32445507.85
Dim_08_1056,32476221.79
Dim_08_1057,32506935.73
Dim_08_1058,32537649.67
Dim_08_1059,32568363.61
Dim_08_106,3297978.33
Dim_08_1060,32599077.55
Dim_08_1061,32629791.49
Dim_08_1062,32660505.43
Dim_08_1063,32691219.37
Dim_08_1064,32721933.31
Dim_08_1065,32752647.25
Dim_08_1066,32783361.19
Dim_08_1067,32814075.13
Dim_08_1068,32844789.07
Dim_08_1069,32875503.01
Dim_08_107,3328692.27
Dim_08_1070,32906216.95
Dim_08_1071,32936930.89
Dim_08_1072,32967644.83
Dim_08_1073,32998358.77
Dim_08_1074,33029072.71
Dim_08_1075,33059786.65
Dim_08_1076,33090500.6
Dim_08_1077,33121214.54
Dim_08_1078,33151928.48
Dim_08_1079,33182642.42
Dim_08_108,3359406.21
Dim_08_1080,33213356.36
Dim_08_1081,33244070.3
Dim_08_1082,33274784.24
Dim_08_1083,33305498.18
Dim_08_1084,33336212.12
Dim_08_1085,33366926.06
Dim_08_1086,33397640
Dim_08_1087,33428353.94
Dim_08_1088,33459067.88
Dim_08_1089,33489781.82
Dim_08_109,3390120.15
Dim_08_1090,33520495.76
Dim_08_1091,33551209.7
Dim_08_1092,33581923.64
Dim_08_1093,33612637.58
Dim_08_1094,33643351.52
Dim_08_1095,33674065.46
Dim_08_1096,33704779.4
Dim_08_1097,33735493.35
Dim_08_1098,33766207.29
Dim_08_1099,33796921.23
Dim_08_110,3420834.1
Dim_08_1100,33827635.17
Dim_08_1101,33858349.11
Dim_08_1102,33889063.05
Dim_08_1103,33919776.99
Dim_08_1104,33950490.93
Dim_08_1105,33981204.87
Dim_08_1106,34011918.81
Dim_08_1107,34042632.75
Dim_08_1108,34073346.69
Dim_08_1109,34104060.63
Dim_08_111,3451548.04
Dim_08_1110,34134774.57
Dim_08_1111,34165488.51
Dim_08_1112,34196202.45
Dim_08_1113,34226916.39
Dim_08_1114,34257630.33
Dim_08_1115,34288344.27
Dim_08_1116,34319058.21
Dim_08_1117,34349772.15
Dim_08_1118,34380486.1
Dim_08_1119,34411200.04
Dim_08_112,3482261.98
Dim_08_1120,34441913.98
Dim_08_1121,34472627.92
Dim_08_1122,34503341.86
Dim_08_1123,34534055.8
Dim_08_1124,34564769.74
Dim_08_1125,34595483.68
Dim_08_1126,34626197.62
Dim_08_1127,34656911.56
Dim_08_1128,34687625.5
Dim_08_1129,34718339.44
Dim_08_113,3512975.92
Dim_08_1130,34749053.38
Dim_08_1131,34779767.32
Dim_08_1132,34810481.26
Dim_08_1133,34841195.2
Dim_08_1134,34871909.14
Dim_08_1135,34902623.08
Dim_08_1136,34933337.02
Dim_08_1137,34964050.96
Dim_08_1138,34994764.9
Dim_08_1139,35025478.85
Dim_08_114,3543689.86
Dim_08_1140,35056192.79
Dim_08_1141,35086906.73
Dim_08_1142,35117620.67
Dim_08_1143,35148334.61
Dim_08_1144,35179048.55
Dim_08_1145,35209762.49
Dim_08_1146,35240476.43
Dim_08_1147,35271190.37
Dim_08_1148,35301904.31
Dim_08_1149,35332618.25
Dim_08_115,3574403.8
Dim_08_1150,35363332.19
Dim_08_1151,35394046.13
Dim_08_1152,35424760.07
Dim_08_1153,35455474.01
Dim_08_1154,35486187.95
Dim_08_1155,35516901.89
Dim_08_1156,35547615.83
Dim_08_1157,35578329.77
Dim_08_1158,35609043.71
Dim_08_1159,35639757.65
Dim_08_116,3605117.74
Dim_08_1160,35670471.6
Dim_08_1161,35701185.54
Dim_08_1162,35731899.48
Dim_08_1163,35762613.42
Dim_08_1164,35793327.36
Dim_08_1165,35824041.3
Dim_08_1166,35854755.24
Dim_08_1167,35885469.18
Dim_08_1168,35916183.12
Dim_08_1169,35946897.06
Dim_08_117,3635831.68
Dim_08_1170,35977611
Dim_08_1171,36008324.94
Dim_08_1172,36039038.88
Dim_08_1173,36069752.82
Dim_08_1174,36100466.76
Dim_08_1175,36131180.7
Dim_08_1176,36161894.64
Dim_08_1177,36192608.58
Dim_08_1178,36223322.52
Dim_08_1179,36254036.46
Dim_08_118,3666545.62
Dim_08_1180,36284750.4
Dim_08_1181,36315464.35
Dim_08_1182,36346178.29
Dim_08_1183,36376892.23
Dim_08_1184,36407606.17
Dim_08_1185,36438320.11
Dim_08_1186,36469034.05
Dim_08_1187,36499747.99
Dim_08_1188,36530461.93
Dim_08_1189,36561175.87
Dim_08_119,3697259.56
Dim_08_1190,36591889.81
Dim_08_1191,36622603.75
Dim_08_1192,36653317.69
Dim_08_1193,36684031.63
Dim_08_1194,36714745.57
Dim_08_1195,36745459.51
Dim_08_1196,36776173.45
Dim_08_1197,36806887.39
Dim_08_1198,36837601.33
Dim_08_1199,36868315.27
Dim_08_120,3727973.5
Dim_08_1200,36899029.21
Dim_08_1201,36929743.15
Dim_08_1202,36960457.1
Dim_08_1203,36991171.04
Dim_08_1204,37021884.98
Dim_08_1205,37052598.92
Dim_08_1206,37083312.86
Dim_08_1207,37114026.8
Dim_08_1208,37144740.74
Dim_08_1209,37175454.68
Dim_08_121,3758687.44
Dim_08_1210,37206168.62
Dim_08_1211,37236882.56
Dim_08_1212,37267596.5
Dim_08_1213,37298310.44
Dim_08_1214,37329024.38
Dim_08_1215,37359738.32
Dim_08_1216,37390452.26
Dim_08_1217,37421166.2
Dim_08_1218,37451880.14
Dim_08_1219,37482594.08
Dim_08_122,3789401.38
Dim_08_1220,37513308.02
Dim_08_1221,37544021.96
Dim_08_1222,37574735.9
Dim_08_1223,37605449.85
Dim_08_1224,37636163.79
Dim_08_1225,37666877.73
Dim_08_1226,37697591.67
Dim_08_1227,37728305.61
Dim_08_1228,37759019.55
Dim_08_1229,37789733.49
Dim_08_123,3820115.32
Dim_08_1230,37820447.43
Dim_08_1231,37851161.37
Dim_08_1232,37881875.31
Dim_08_1233,37912589.25
Dim_08_1234,37943303.19
Dim_08_1235,37974017.13
Dim_08_1236,38004731.07
Dim_08_1237,38035445.01
Dim_08_1238,38066158.95
Dim_08_1239,38096872.89
Dim_08_124,3850829.26
Dim_08_1240,38127586.83
Dim_08_1241,38158300.77
Dim_08_1242,38189014.71
Dim_08_1243,38219728.65
Dim_08_1244,38250442.6
Dim_08_1245,38281156.54
Dim_08_1246,38311870.48
Dim_08_1247,38342584.42
Dim_08_1248,38373298.36
Dim_08_1249,38404012.3
Dim_08_125,3881543.2
Dim_08_1250,38434726.24
Dim_08_1251,38465440.18
Dim_08_1252,38496154.12
Dim_08_1253,38526868.06
Dim_08_1254,38557582
Dim_08_1255,38588295.94
Dim_08_1256,38619009.88
Dim_08_1257,38649723.82
Dim_08_1258,38680437.76
Dim_08_1259,38711151.7
Dim_08_126,3912257.14
Dim_08_1260,38741865.64
Dim_08_1261,38772579.58
Dim_08_1262,38803293.52
Dim_08_1263,38834007.46
Dim_08_1264,38864721.4
Dim_08_1265,38895435.35
Dim_08_1266,38926149.29
Dim_08_1267,38956863.23
Dim_08_1268,38987577.17
Dim_08_1269,39018291.11
Dim_08_127,3942971.08
Dim_08_1270,39049005.05
Dim_08_1271,39079718.99
Dim_08_1272,39110432.93
Dim_08_1273,39141146.87
Dim_08_1274,39171860.81
Dim_08_1275,39202574.75
Dim_08_1276,39233288.69
Dim_08_1277,39264002.63
Dim_08_1278,39294716.57
Dim_08_1279,39325430.51
Dim_08_128,3973685.02
Dim_08_1280,39356144.45
Dim_08_1281,39386858.39
Dim_08_1282,39417572.33
Dim_08_1283,39448286.27
Dim_08_1284,39479000.21
Dim_08_1285,39509714.15
Dim_08_1286,39540428.1
Dim_08_1287,39571142.04
Dim_08_1288,39601855.98
Dim_08_1289,39632569.92
Dim_08_129,4004398.96
Dim_08_1290,39663283.86
Dim_08_1291,39693997.8
Dim_08_1292,39724711.74
Dim_08_1293,39755425.68
Dim_08_1294,39786139.62
Dim_08_1295,39816853.56
Dim_08_1296,39847567.5
Dim_08_1297,39878281.44
Dim_08_1298,39908995.38
Dim_08_1299,39939709.32
Dim_08_130,4035112.9
Dim_08_1300,39970423.26
Dim_08_1301,40001137.2
Dim_08_1302,40031851.14
Dim_08_1303,40062565.08
Dim_08_1304,40093279.02
Dim_08_1305,40123992.96
Dim_08_1306,40154706.9
Dim_08_1307,40185420.85
Dim_08_1308,40216134.79
Dim_08_1309,40246848.73
Dim_08_131,4065826.85
Dim_08_1310,40277562.67
Dim_08_1311,40308276.61
Dim_08_1312,40338990.55
Dim_08_1313,40369704.49
Dim_08_1314,40400418.43
Dim_08_1315,40431132.37
Dim_08_1316,40461846.31
Dim_08_1317,40492560.25
Dim_08_1318,40523274.19
Dim_08_1319,40553988.13
Dim_08_132,4096540.79
Dim_08_1320,40584702.07
Dim_08_1321,40615416.01
Dim_08_1322,40646129.95
Dim_08_1323,40676843.89
Dim_08_1324,40707557.83
Dim_08_1325,40738271.77
Dim_08_1326,40768985.71
Dim_08_1327,40799699.65
Dim_08_1328,40830413.6
Dim_08_1329,40861127.54
Dim_08_133,4127254.73
Dim_08_1330,40891841.48
Dim_08_1331,40922555.42
Dim_08_1332,40953269.36
Dim_08_1333,40983983.3
Dim_08_1334,41014697.24
Dim_08_1335,41045411.18
Dim_08_1336,41076125.12
Dim_08_1337,41106839.06
Dim_08_1338,41137553
Dim_08_1339,41168266.94
Dim_08_134,4157968.67
Dim_08_1340,41198980.88
Dim_08_1341,41229694.82
Dim_08_1342,41260408.76
Dim_08_1343,41291122.7
Dim_08_1344,41321836.64
Dim_08_1345,41352550.58
Dim_08_1346,41383264.52
Dim_08_1347,41413978.46
Dim_08_1348,41444692.4
Dim_08_1349,41475406.35
Dim_08_135,4188682.61
Dim_08_1350,41506120.29
Dim_08_1351,41536834.23
Dim_08_1352,41567548.17
Dim_08_1353,41598262.11
Dim_08_1354,41628976.05
Dim_08_1355,41659689.99
Dim_08_1356,41690403.93
Dim_08_1357,41721117.87
Dim_08_1358,41751831.81
Dim_08_1359,41782545.75
Dim_08_136,4219396.55
Dim_08_1360,41813259.69
Dim_08_1361,41843973.63
Dim_08_1362,41874687.57
Dim_08_1363,41905401.51
Dim_08_1364,41936115.45
Dim_08_1365,41966829.39
Dim_08_1366,41997543.33
Dim_08_1367,42028257.27
Dim_08_1368,42058971.21
Dim_08_1369,42089685.15
Dim_08_137,4250110.49
Dim_08_1370,42120399.1
Dim_08_1371,42151113.04
Dim_08_1372,42181826.98
Dim_08_1373,42212540.92
Dim_08_1374,42243254.86
Dim_08_1375,42273968.8
Dim_08_1376,42304682.74
Dim_08_1377,42335396.68
Dim_08_1378,42366110.62
Dim_08_1379,42396824.56
Dim_08_138,4280824.43
Dim_08_1380,42427538.5
Dim_08_1381,42458252.44
Dim_08_1382,42488966.38
Dim_08_1383,42519680.32
Dim_08_1384,42550394.26
Dim_08_1385,42581108.2
Dim_08_1386,42611822.14
Dim_08_1387,42642536.08
Dim_08_1388,42673250.02
Dim_08_1389,42703963.96
Dim_08_139,4311538.37
Dim_08_1390,42734677.9
Dim_08_1391,42765391.85
Dim_08_1392,42796105.79
Dim_08_1393,42826819.73
Dim_08_1394,42857533.67
Dim_08_1395,42888247.61
Dim_08_1396,42918961.55
Dim_08_1397,42949675.49
Dim_08_1398,42980389.43
Dim_08_1399,43011103.37
Dim_08_140,4342252.31
Dim_08_1400,43041817.31
Dim_08_1401,43072531.25
Dim_08_1402,43103245.19
Dim_08_1403,43133959.13
Dim_08_1404,43164673.07
Dim_08_1405,43195387.01
Dim_08_1406,43226100.95
Dim_08_1407,43256814.89
Dim_08_1408,43287528.83
Dim_08_1409,43318242.77
Dim_08_141,4372966.25
Dim_08_1410,43348956.71
Dim_08_1411,43379670.65
Dim_08_1412,43410384.6
Dim_08_1413,43441098.54
Dim_08_1414,43471812.48
Dim_08_1415,43502526.42
Dim_08_1416,43533240.36
Dim_08_1417,43563954.3
Dim_08_1418,43594668.24
Dim_08_1419,43625382.18
Dim_08_142,4403680.19
Dim_08_1420,43656096.12
Dim_08_1421,43686810.06
Dim_08_1422,43717524
Dim_08_1423,43748237.94
Dim_08_1424,43778951.88
Dim_08_1425,43809665.82
Dim_08_1426,43840379.76
Dim_08_1427,43871093.7
Dim_08_1428,43901807.64
Dim_08_1429,43932521.58
Dim_08_143,4434394.13
Dim_08_1430,43963235.52
Dim_08_1431,43993949.46
Dim_08_1432,44024663.4
Dim_08_1433,44055377.35
Dim_08_1434,44086091.29
Dim_08_1435,44116805.23
Dim_08_1436,44147519.17
Dim_08_1437,44178233.11
Dim_08_1438,44208947.05
Dim_08_1439,44239660.99
Dim_08_144,4465108.07
Dim_08_1440,44270374.93
Dim_08_1441,44301088.87
Dim_08_1442,44331802.81
Dim_08_1443,44362516.75
Dim_08_1444,44393230.69
Dim_08_1445,44423944.63
Dim_08_1446,44454658.57
Dim_08_1447,44485372.51
Dim_08_1448,44516086.45
Dim_08_1449,44546800.39
Dim_08_145,4495822.01
Dim_08_1450,44577514.33
Dim_08_1451,44608228.27
Dim_08_1452,44638942.21
Dim_08_1453,44669656.15
Dim_08_1454,44700370.1
Dim_08_1455,44731084.04
Dim_08_1456,44761797.98
Dim_08_1457,44792511.92
Dim_08_1458,44823225.86
Dim_08_1459,44853939.8
Dim_08_146,4526535.95
Dim_08_1460,44884653.74
Dim_08_1461,44915367.68
Dim_08_1462,44946081.62
Dim_08_1463,44976795.56
Dim_08_1464,45007509.5
Dim_08_1465,45038223.44
Dim_08_1466,45068937.38
Dim_08_1467,45099651.32
Dim_08_1468,45130365.26
Dim_08_1469,45161079.2
Dim_08_147,4557249.89
Dim_08_1470,45191793.14
Dim_08_1471,45222507.08
Dim_08_1472,45253221.02
Dim_08_1473,45283934.96
Dim_08_1474,45314648.9
Dim_08_1475,45345362.85
Dim_08_1476,45376076.79
Dim_08_1477,45406790.73
Dim_08_1478,45437504.67
Dim_08_1479,45468218.61
Dim_08_148,4587963.83
Dim_08_1480,45498932.55
Dim_08_1481,45529646.49
Dim_08_1482,45560360.43
Dim_08_1483,45591074.37
Dim_08_1484,45621788.31
Dim_08_1485,45652502.25
Dim_08_1486,45683216.19
Dim_08_1487,45713930.13
Dim_08_1488,45744644.07
Dim_08_1489,45775358.01
Dim_08_149,4618677.77
Dim_08_1490,45806071.95
Dim_08_1491,45836785.89
Dim_08_1492,45867499.83
Dim_08_1493,45898213.77
Dim_08_1494,45928927.71
Dim_08_1495,45959641.65
Dim_08_1496,45990355.6
Dim_08_1497,46021069.54
Dim_08_1498,46051783.48
Dim_08_1499,46082497.42
Dim_08_150,4649391.71
Dim_08_1500,46113211.36
Dim_08_1501,46143925.3
Dim_08_1502,46174639.24
Dim_08_1503,46205353.18
Dim_08_1504,46236067.12
Dim_08_1505,46266781.06
Dim_08_1506,46297495
Dim_08_1507,46328208.94
Dim_08_1508,46358922.88
Dim_08_1509,46389636.82
Dim_08_151,4680105.65
Dim_08_1510,46420350.76
Dim_08_1511,46451064.7
Dim_08_1512,46481778.64
Dim_08_1513,46512492.58
Dim_08_1514,46543206.52
Dim_08_1515,46573920.46
Dim_08_1516,46604634.4
Dim_08_1517,46635348.35
Dim_08_1518,46666062.29
Dim_08_1519,46696776.23
Dim_08_152,4710819.6
Dim_08_1520,46727490.17
Dim_08_1521,46758204.11
Dim_08_1522,46788918.05
Dim_08_1523,46819631.99
Dim_08_1524,46850345.93
Dim_08_1525,46881059.87
Dim_08_1526,46911773.81
Dim_08_1527,46942487.75
Dim_08_1528,46973201.69
Dim_08_1529,47003915.63
Dim_08_153,4741533.54
Dim_08_1530,47034629.57
Dim_08_1531,47065343.51
Dim_08_1532,47096057.45
Dim_08_1533,47126771.39
Dim_08_1534,47157485.33
Dim_08_1535,47188199.27
Dim_08_1536,47218913.21
Dim_08_1537,47249627.15
Dim_08_1538,47280341.1
Dim_08_1539,47311055.04
Dim_08_154,4772247.48
Dim_08_1540,47341768.98
Dim_08_1541,47372482.92
Dim_08_1542,47403196.86
Dim_08_1543,47433910.8
Dim_08_1544,47464624.74
Dim_08_1545,47495338.68
Dim_08_1546,47526052.62
Dim_08_1547,47556766.56
Dim_08_1548,47587480.5
Dim_08_1549,47618194.44
Dim_08_155,4802961.42
Dim_08_1550,47648908.38
Dim_08_1551,47679622.32
Dim_08_1552,47710336.26
Dim_08_1553,47741050.2
Dim_08_1554,47771764.14
Dim_08_1555,47802478.08
Dim_08_1556,47833192.02
Dim_08_1557,47863905.96
Dim_08_1558,47894619.9
Dim_08_1559,47925333.85
Dim_08_156,4833675.36
Dim_08_1560,47956047.79
Dim_08_1561,47986761.73
Dim_08_1562,48017475.67
Dim_08_1563,48048189.61
Dim_08_1564,48078903.55
Dim_08_1565,48109617.49
Dim_08_1566,48140331.43
Dim_08_1567,48171045.37
Dim_08_1568,48201759.31
Dim_08_1569,48232473.25
Dim_08_157,4864389.3
Dim_08_1570,48263187.19
Dim_08_1571,48293901.13
Dim_08_1572,48324615.07
Dim_08_1573,48355329.01
Dim_08_1574,48386042.95
Dim_08_1575,48416756.89
Dim_08_1576,48447470.83
Dim_08_1577,48478184.77
Dim_08_1578,48508898.71
Dim_08_1579,48539612.65
Dim_08_158,4895103.24
Dim_08_1580,48570326.6
Dim_08_1581,48601040.54
Dim_08_1582,48631754.48
Dim_08_1583,48662468.42
Dim_08_1584,48693182.36
Dim_08_1585,48723896.3
Dim_08_1586,48754610.24
Dim_08_1587,48785324.18
Dim_08_1588,48816038.12
Dim_08_1589,48846752.06
Dim_08_159,4925817.18
Dim_08_1590,48877466
Dim_08_1591,48908179.94
Dim_08_1592,48938893.88
Dim_08_1593,48969607.82
Dim_08_1594,49000321.76
Dim_08_1595,49031035.7
Dim_08_1596,49061749.64
Dim_08_1597,49092463.58
Dim_08_1598,49123177.52
Dim_08_1599,49153891.46
Dim_08_160,4956531.12
Dim_08_1600,49184605.4
Dim_08_1601,49215319.35
Dim_08_1602,49246033.29
Dim_08_1603,49276747.23
Dim_08_1604,49307461.17
Dim_08_1605,49338175.11
Dim_08_1606,49368889.05
Dim_08_1607,49399602.99
Dim_08_1608,49430316.93
Dim_08_1609,49461030.87
Dim_08_161,4987245.06
Dim_08_1610,49491744.81
Dim_08_1611,49522458.75
Dim_08_1612,49553172.69
Dim_08_1613,49583886.63
Dim_08_1614,49614600.57
Dim_08_1615,49645314.51
Dim_08_1616,49676028.45
Dim_08_1617,49706742.39
Dim_08_1618,49737456.33
Dim_08_1619,49768170.27
Dim_08_162,5017959
Dim_08_1620,49798884.21
Dim_08_1621,49829598.15
Dim_08_1622,49860312.1
Dim_08_1623,49891026.04
Dim_08_1624,49921739.98
Dim_08_1625,49952453.92
Dim_08_1626,49983167.86
Dim_08_1627,50013881.8
Dim_08_1628,50044595.74
Dim_08_1629,50075309.68
Dim_08_163,5048672.94
Dim_08_1630,50106023.62
Dim_08_1631,50136737.56
Dim_08_1632,50167451.5
Dim_08_1633,50198165.44
Dim_08_1634,50228879.38
Dim_08_1635,50259593.32
Dim_08_1636,50290307.26
Dim_08_1637,50321021.2
Dim_08_1638,50351735.14
Dim_08_1639,50382449.08
Dim_08_164,5079386.88
Dim_08_1640,50413163.02
Dim_08_1641,50443876.96
Dim_08_1642,50474590.9
Dim_08_1643,50505304.85
Dim_08_1644,50536018.79
Dim_08_1645,50566732.73
Dim_08_1646,50597446.67
Dim_08_1647,50628160.61
Dim_08_1648,50658874.55
Dim_08_1649,50689588.49
Dim_08_165,5110100.82
Dim_08_1650,50720302.43
Dim_08_1651,50751016.37
Dim_08_1652,50781730.31
Dim_08_1653,50812444.25
Dim_08_1654,50843158.19
Dim_08_1655,50873872.13
Dim_08_1656,50904586.07
Dim_08_1657,50935300.01
Dim_08_1658,50966013.95
Dim_08_1659,50996727.89
Dim_08_166,5140814.76
Dim_08_1660,51027441.83
Dim_08_1661,51058155.77
Dim_08_1662,51088869.71
Dim_08_1663,51119583.65
Dim_08_1664,51150297.6
Dim_08_1665,51181011.54
Dim_08_1666,51211725.48
Dim_08_1667,51242439.42
Dim_08_1668,51273153.36
Dim_08_1669,51303867.3
Dim_08_167,5171528.7
Dim_08_1670,51334581.24
Dim_08_1671,51365295.18
Dim_08_1672,51396009.12
Dim_08_1673,51426723.06
Dim_08_1674,51457437
Dim_08_1675,51488150.94
Dim_08_1676,51518864.88
Dim_08_1677,51549578.82
Dim_08_1678,51580292.76
Dim_08_1679,51611006.7
Dim_08_168,5202242.64
Dim_08_1680,51641720.64
Dim_08_1681,51672434.58
Dim_08_1682,51703148.52
Dim_08_1683,51733862.46
Dim_08_1684,51764576.4
Dim_08_1685,51795290.35
Dim_08_1686,51826004.29
Dim_08_1687,51856718.23
Dim_08_1688,51887432.17
Dim_08_1689,51918146.11
Dim_08_169,5232956.58
Dim_08_1690,51948860.05
Dim_08_1691,51979573.99
Dim_08_1692,52010287.93
Dim_08_1693,52041001.87
Dim_08_1694,52071715.81
Dim_08_1695,52102429.75
Dim_08_1696,52133143.69
Dim_08_1697,52163857.63
Dim_08_1698,52194571.57
Dim_08_1699,52225285.51
Dim_08_170,5263670.52
Dim_08_1700,52255999.45
Dim_08_1701,52286713.39
Dim_08_1702,52317427.33
Dim_08_1703,52348141.27
Dim_08_1704,52378855.21
Dim_08_1705,52409569.15
Dim_08_1706,52440283.1
Dim_08_1707,52470997.04
Dim_08_1708,52501710.98
Dim_08_1709,52532424.92
Dim_08_171,5294384.46
Dim_08_1710,52563138.86
Dim_08_1711,52593852.8
Dim_08_1712,52624566.74
Dim_08_1713,52655280.68
Dim_08_1714,52685994.62
Dim_08_1715,52716708.56
Dim_08_1716,52747422.5
Dim_08_1717,52778136.44
Dim_08_1718,52808850.38
Dim_08_1719,52839564.32
Dim_08_172,5325098.4
Dim_08_1720,52870278.26
Dim_08_1721,52900992.2
Dim_08_1722,52931706.14
Dim_08_1723,52962420.08
Dim_08_1724,52993134.02
Dim_08_1725,53023847.96
Dim_08_1726,53054561.9
Dim_08_1727,53085275.85
Dim_08_1728,53115989.79
Dim_08_1729,53146703.73
Dim_08_173,5355812.35
Dim_08_1730,53177417.67
Dim_08_1731,53208131.61
Dim_08_1732,53238845.55
Dim_08_1733,53269559.49
Dim_08_1734,53300273.43
Dim_08_1735,53330987.37
Dim_08_1736,53361701.31
Dim_08_1737,53392415.25
Dim_08_1738,53423129.19
Dim_08_1739,53453843.13
Dim_08_174,5386526.29
Dim_08_1740,53484557.07
Dim_08_1741,53515271.01
Dim_08_1742,53545984.95
Dim_08_1743,53576698.89
Dim_08_1744,53607412.83
Dim_08_1745,53638126.77
Dim_08_1746,53668840.71
Dim_08_1747,53699554.65
Dim_08_1748,53730268.6
Dim_08_1749,53760982.54
Dim_08_175,5417240.23
Dim_08_1750,53791696.48
Dim_08_1751,53822410.42
Dim_08_1752,53853124.36
Dim_08_1753,53883838.3
Dim_08_1754,53914552.24
Dim_08_1755,53945266.18
Dim_08_1756,53975980.12
Dim_08_1757,54006694.06
Dim_08_1758,54037408
Dim_08_1759,54068121.94
Dim_08_176,5447954.17
Dim_08_1760,54098835.88
Dim_08_1761,54129549.82
Dim_08_1762,54160263.76
Dim_08_1763,54190977.7
Dim_08_1764,54221691.64
Dim_08_1765,54252405.58
Dim_08_1766,54283119.52
Dim_08_1767,54313833.46
Dim_08_1768,54344547.4
Dim_08_1769,54375261.35
Dim_08_177,5478668.11
Dim_08_1770,54405975.29
